,date,count,time_stamp,type
606,2013-10-24,18.0,1382544000.0,c9
607,2013-10-25,17.0,1382630400.0,c9
608,2013-10-26,13.0,1382716800.0,c9
609,2013-10-27,4.0,1382803200.0,c9
610,2013-10-28,12.0,1382889600.0,c9
611,2013-10-29,22.0,1382976000.0,c9
612,2013-10-30,22.0,1383062400.0,c9
613,2013-10-31,18.0,1383148800.0,c9
614,2013-11-01,15.0,1383235200.0,c9
615,2013-11-02,9.0,1383321600.0,c9
616,2013-11-03,4.0,1383408000.0,c9
617,2013-11-04,9.0,1383494400.0,c9
618,2013-11-05,4.0,1383580800.0,c9
619,2013-11-06,4.0,1383667200.0,c9
620,2013-11-07,7.0,1383753600.0,c9
621,2013-11-08,14.0,1383840000.0,c9
622,2013-11-09,8.0,1383926400.0,c9
623,2013-11-10,1.0,1384012800.0,c9
624,2013-11-11,12.0,1384099200.0,c9
625,2013-11-12,14.0,1384185600.0,c9
626,2013-11-13,13.0,1384272000.0,c9
627,2013-11-14,9.0,1384358400.0,c9
628,2013-11-15,11.0,1384444800.0,c9
629,2013-11-16,5.0,1384531200.0,c9
630,2013-11-17,3.0,1384617600.0,c9
631,2013-11-18,12.0,1384704000.0,c9
632,2013-11-19,4.0,1384790400.0,c9
633,2013-11-20,9.0,1384876800.0,c9
634,2013-11-21,6.0,1384963200.0,c9
635,2013-11-22,5.0,1385049600.0,c9
636,2013-11-23,3.0,1385136000.0,c9
637,2013-11-25,7.0,1385308800.0,c9
638,2013-11-26,7.0,1385395200.0,c9
639,2013-11-27,2.0,1385481600.0,c9
640,2013-11-28,3.0,1385568000.0,c9
641,2013-11-29,2.0,1385654400.0,c9
642,2013-11-30,1.0,1385740800.0,c9
643,2013-12-02,2.0,1385913600.0,c9
644,2013-12-03,1.0,1386000000.0,c9
645,2013-12-05,4.0,1386172800.0,c9
646,2013-12-06,7.0,1386259200.0,c9
647,2013-12-07,1.0,1386345600.0,c9
648,2013-12-11,2.0,1386691200.0,c9
649,2013-12-12,27.5,1386777600.0,c9
650,2013-12-13,1.0,1386864000.0,c9
651,2013-12-17,1.0,1387209600.0,c9
652,2013-12-19,4.0,1387382400.0,c9
653,2013-12-23,1.0,1387728000.0,c9
654,2013-12-24,1.0,1387814400.0,c9
655,2013-12-27,2.0,1388073600.0,c9
656,2013-12-28,1.0,1388160000.0,c9
657,2013-12-30,1.0,1388332800.0,c9
658,2014-01-06,1.0,1388937600.0,c9
659,2014-02-26,1.0,1393344000.0,c9
660,2014-02-27,1.0,1393430400.0,c9
661,2014-03-03,3.0,1393776000.0,c9
662,2014-03-04,2.0,1393862400.0,c9
663,2014-03-05,4.0,1393948800.0,c9
664,2014-03-06,2.0,1394035200.0,c9
665,2014-03-07,4.0,1394121600.0,c9
666,2014-03-10,4.0,1394380800.0,c9
667,2014-03-11,4.0,1394467200.0,c9
668,2014-03-12,4.0,1394553600.0,c9
669,2014-03-13,5.0,1394640000.0,c9
670,2014-03-14,6.0,1394726400.0,c9
671,2014-03-15,1.0,1394812800.0,c9
672,2014-03-16,1.0,1394899200.0,c9
673,2014-03-17,1.5,1394985600.0,c9
674,2014-03-18,1.0,1395072000.0,c9
675,2014-03-19,115.0,1395158400.0,c9
676,2014-03-20,3.0,1395244800.0,c9
677,2014-03-21,1.5,1395331200.0,c9
678,2014-03-24,5.0,1395590400.0,c9
679,2014-03-25,2.5,1395676800.0,c9
680,2014-03-26,2.5,1395763200.0,c9
681,2014-03-27,1.5,1395849600.0,c9
682,2014-03-28,1.5,1395936000.0,c9
683,2014-03-31,2.5,1396195200.0,c9
684,2014-04-01,1.0,1396281600.0,c9
685,2014-04-02,2.0,1396368000.0,c9
686,2014-04-03,2.0,1396454400.0,c9
687,2014-04-04,1.0,1396540800.0,c9
688,2014-04-05,1.0,1396627200.0,c9
689,2014-04-08,2.0,1396886400.0,c9
690,2014-04-09,1.5,1396972800.0,c9
691,2014-04-10,1.0,1397059200.0,c9
692,2014-04-11,5.0,1397145600.0,c9
693,2014-04-12,1.0,1397232000.0,c9
694,2014-04-14,1.0,1397404800.0,c9
695,2014-04-15,2.0,1397491200.0,c9
696,2014-04-16,2.0,1397577600.0,c9
697,2014-04-17,1.0,1397664000.0,c9
698,2014-04-18,1.0,1397750400.0,c9
699,2014-04-19,1.0,1397836800.0,c9
700,2014-04-20,1.0,1397923200.0,c9
701,2014-04-21,1.0,1398009600.0,c9
702,2014-04-23,1.5,1398182400.0,c9
703,2014-04-24,3.0,1398268800.0,c9
704,2014-04-25,2.0,1398355200.0,c9
705,2014-04-26,1.0,1398441600.0,c9
706,2014-04-27,1.0,1398528000.0,c9
707,2014-04-28,1.0,1398614400.0,c9
708,2014-05-05,2.0,1399219200.0,c9
709,2014-05-07,2.0,1399392000.0,c9
710,2014-05-10,2.0,1399651200.0,c9
711,2014-05-12,2.0,1399824000.0,c9
712,2014-05-13,1.5,1399910400.0,c9
713,2014-05-15,2.0,1400083200.0,c9
714,2014-05-16,1.5,1400169600.0,c9
715,2014-05-19,1.5,1400428800.0,c9
716,2014-05-20,1.5,1400515200.0,c9
717,2014-05-21,1.0,1400601600.0,c9
718,2014-05-22,1.5,1400688000.0,c9
719,2014-05-23,1.5,1400774400.0,c9
720,2014-05-24,1.0,1400860800.0,c9
721,2014-05-25,1.0,1400947200.0,c9
722,2014-05-26,1.0,1401033600.0,c9
723,2014-05-29,1.0,1401292800.0,c9
724,2014-05-30,1.0,1401379200.0,c9
725,2014-05-31,1.0,1401465600.0,c9
726,2014-06-04,1.0,1401811200.0,c9
727,2014-06-06,1.0,1401984000.0,c9
728,2014-06-10,1.0,1402329600.0,c9
729,2014-06-11,1.0,1402416000.0,c9
730,2014-06-12,1.0,1402502400.0,c9
731,2014-06-13,1.0,1402588800.0,c9
732,2014-06-14,1.0,1402675200.0,c9
733,2014-06-16,1.0,1402848000.0,c9
734,2014-07-21,1.0,1405872000.0,c9
735,2014-07-26,1.0,1406304000.0,c9
736,2014-07-27,1.0,1406390400.0,c9
737,2014-07-28,1.0,1406476800.0,c9
738,2014-09-09,1.0,1410192000.0,c9
739,2014-09-10,3.0,1410278400.0,c9
740,2014-09-11,5.0,1410364800.0,c9
741,2014-09-12,3.0,1410451200.0,c9
742,2014-09-13,3.0,1410537600.0,c9
743,2014-09-14,4.0,1410624000.0,c9
744,2014-09-15,8.0,1410710400.0,c9
745,2014-09-16,8.0,1410796800.0,c9
746,2014-09-17,9.0,1410883200.0,c9
747,2014-09-18,12.0,1410969600.0,c9
748,2014-09-19,13.0,1411056000.0,c9
749,2014-09-20,6.0,1411142400.0,c9
750,2014-09-22,6.0,1411315200.0,c9
751,2014-09-23,11.0,1411401600.0,c9
752,2014-09-24,11.0,1411488000.0,c9
753,2014-09-25,11.5,1411574400.0,c9
754,2014-09-26,9.5,1411660800.0,c9
755,2014-09-27,4.0,1411747200.0,c9
756,2014-09-28,2.5,1411833600.0,c9
757,2014-09-29,4.5,1411920000.0,c9
758,2014-09-30,3.0,1412006400.0,c9
759,2014-10-08,3.6666666666666665,1412697600.0,c9
760,2014-10-09,10.0,1412784000.0,c9
761,2014-10-10,12.0,1412870400.0,c9
762,2014-10-11,8.333333333333334,1412956800.0,c9
763,2014-10-12,6.5,1413043200.0,c9
764,2014-10-13,11.25,1413129600.0,c9
765,2014-10-14,13.75,1413216000.0,c9
766,2014-10-15,15.25,1413302400.0,c9
767,2014-10-16,14.75,1413388800.0,c9
768,2014-10-17,10.75,1413475200.0,c9
769,2014-10-18,10.0,1413561600.0,c9
770,2014-10-19,5.5,1413648000.0,c9
771,2014-10-20,15.0,1413734400.0,c9
772,2014-10-21,14.0,1413820800.0,c9
773,2014-10-22,11.5,1413907200.0,c9
774,2014-10-23,12.25,1413993600.0,c9
775,2014-10-24,11.5,1414080000.0,c9
776,2014-10-25,6.666666666666667,1414166400.0,c9
777,2014-10-26,2.5,1414252800.0,c9
778,2014-10-27,11.0,1414339200.0,c9
779,2014-10-28,12.5,1414425600.0,c9
780,2014-10-29,10.25,1414512000.0,c9
781,2014-10-30,10.75,1414598400.0,c9
782,2014-10-31,10.5,1414684800.0,c9
783,2014-11-01,3.25,1414771200.0,c9
784,2014-11-02,5.333333333333333,1414857600.0,c9
785,2014-11-03,9.75,1414944000.0,c9
786,2014-11-04,10.75,1415030400.0,c9
787,2014-11-05,10.75,1415116800.0,c9
788,2014-11-06,11.75,1415203200.0,c9
789,2014-11-07,9.666666666666666,1415289600.0,c9
790,2014-11-08,4.0,1415376000.0,c9
791,2014-11-09,2.0,1415462400.0,c9
792,2014-11-10,9.333333333333334,1415548800.0,c9
793,2014-11-11,9.0,1415635200.0,c9
794,2014-11-12,12.0,1415721600.0,c9
795,2014-11-13,10.0,1415808000.0,c9
796,2014-11-14,8.75,1415894400.0,c9
797,2014-11-15,3.0,1415980800.0,c9
798,2014-11-16,2.6666666666666665,1416067200.0,c9
799,2014-11-17,6.75,1416153600.0,c9
800,2014-11-18,8.5,1416240000.0,c9
801,2014-11-19,6.5,1416326400.0,c9
802,2014-11-20,4.25,1416412800.0,c9
803,2014-11-21,2.75,1416499200.0,c9
804,2014-11-22,2.3333333333333335,1416585600.0,c9
805,2014-11-23,1.0,1416672000.0,c9
806,2014-11-24,6.0,1416758400.0,c9
807,2014-11-25,6.75,1416844800.0,c9
808,2014-11-26,3.75,1416931200.0,c9
809,2014-11-27,3.25,1417017600.0,c9
810,2014-11-28,3.25,1417104000.0,c9
811,2014-11-29,1.6666666666666667,1417190400.0,c9
812,2014-11-30,1.5,1417276800.0,c9
813,2014-12-01,3.25,1417363200.0,c9
814,2014-12-02,3.0,1417449600.0,c9
815,2014-12-03,3.5,1417536000.0,c9
816,2014-12-04,2.5,1417622400.0,c9
817,2014-12-05,3.75,1417708800.0,c9
818,2014-12-06,1.0,1417795200.0,c9
819,2014-12-08,1.3333333333333333,1417968000.0,c9
820,2014-12-09,3.5,1418054400.0,c9
821,2014-12-10,3.6666666666666665,1418140800.0,c9
822,2014-12-11,2.25,1418227200.0,c9
823,2014-12-12,3.0,1418313600.0,c9
824,2014-12-14,1.0,1418486400.0,c9
825,2014-12-15,16.75,1418572800.0,c9
826,2014-12-16,1.75,1418659200.0,c9
827,2014-12-17,1.5,1418745600.0,c9
828,2014-12-18,1.6666666666666667,1418832000.0,c9
829,2014-12-19,16.0,1418918400.0,c9
830,2014-12-20,1.0,1419004800.0,c9
831,2014-12-22,2.0,1419177600.0,c9
832,2014-12-23,1.0,1419264000.0,c9
833,2014-12-25,1.0,1419436800.0,c9
834,2014-12-27,2.0,1419609600.0,c9
835,2014-12-29,2.0,1419782400.0,c9
836,2014-12-30,1.0,1419868800.0,c9
837,2015-01-06,1.0,1420473600.0,c9
838,2015-01-07,1.0,1420560000.0,c9
839,2015-01-13,1.0,1421078400.0,c9
840,2015-03-03,1.0,1425312000.0,c9
841,2015-03-05,1.0,1425484800.0,c9
842,2015-03-06,1.0,1425571200.0,c9
843,2015-03-08,1.5,1425744000.0,c9
844,2015-03-09,2.6666666666666665,1425830400.0,c9
845,2015-03-10,3.3333333333333335,1425916800.0,c9
846,2015-03-11,7.0,1426003200.0,c9
847,2015-03-12,5.333333333333333,1426089600.0,c9
848,2015-03-13,2.3333333333333335,1426176000.0,c9
849,2015-03-14,1.0,1426262400.0,c9
850,2015-03-15,1.0,1426348800.0,c9
851,2015-03-16,2.5,1426435200.0,c9
852,2015-03-17,5.5,1426521600.0,c9
853,2015-03-18,4.0,1426608000.0,c9
854,2015-03-19,62.0,1426694400.0,c9
855,2015-03-20,4.333333333333333,1426780800.0,c9
856,2015-03-21,1.0,1426867200.0,c9
857,2015-03-22,1.0,1426953600.0,c9
858,2015-03-23,4.75,1427040000.0,c9
859,2015-03-24,6.0,1427126400.0,c9
860,2015-03-25,2.75,1427212800.0,c9
861,2015-03-26,4.0,1427299200.0,c9
862,2015-03-27,1.5,1427385600.0,c9
863,2015-03-30,4.666666666666667,1427644800.0,c9
864,2015-03-31,3.6666666666666665,1427731200.0,c9
865,2015-04-01,3.0,1427817600.0,c9
866,2015-04-02,2.0,1427904000.0,c9
867,2015-04-03,1.0,1427990400.0,c9
868,2015-04-07,2.0,1428336000.0,c9
869,2015-04-08,3.0,1428422400.0,c9
870,2015-04-09,2.75,1428508800.0,c9
871,2015-04-10,2.5,1428595200.0,c9
872,2015-04-11,1.0,1428681600.0,c9
873,2015-04-13,2.6666666666666665,1428854400.0,c9
874,2015-04-14,2.75,1428940800.0,c9
875,2015-04-15,2.3333333333333335,1429027200.0,c9
876,2015-04-16,4.5,1429113600.0,c9
877,2015-04-17,1.5,1429200000.0,c9
878,2015-04-18,3.0,1429286400.0,c9
879,2015-04-19,1.0,1429372800.0,c9
880,2015-04-20,2.5,1429459200.0,c9
881,2015-04-21,1.75,1429545600.0,c9
882,2015-04-22,2.5,1429632000.0,c9
883,2015-04-23,2.25,1429718400.0,c9
884,2015-04-24,2.6666666666666665,1429804800.0,c9
885,2015-04-25,1.0,1429891200.0,c9
886,2015-04-27,2.3333333333333335,1430064000.0,c9
887,2015-04-28,1.5,1430150400.0,c9
888,2015-04-29,2.0,1430236800.0,c9
889,2015-05-04,1.0,1430668800.0,c9
890,2015-05-05,1.5,1430755200.0,c9
891,2015-05-06,1.5,1430841600.0,c9
892,2015-05-07,2.0,1430928000.0,c9
893,2015-05-08,1.5,1431014400.0,c9
894,2015-05-10,1.0,1431187200.0,c9
895,2015-05-11,2.0,1431273600.0,c9
896,2015-05-12,2.0,1431360000.0,c9
897,2015-05-13,3.0,1431446400.0,c9
898,2015-05-14,2.5,1431532800.0,c9
899,2015-05-15,1.0,1431619200.0,c9
900,2015-05-18,1.3333333333333333,1431878400.0,c9
901,2015-05-19,1.0,1431964800.0,c9
902,2015-05-20,1.5,1432051200.0,c9
903,2015-05-21,1.3333333333333333,1432137600.0,c9
904,2015-05-22,1.3333333333333333,1432224000.0,c9
905,2015-05-23,1.0,1432310400.0,c9
906,2015-05-25,2.0,1432483200.0,c9
907,2015-05-26,1.0,1432569600.0,c9
908,2015-05-28,1.6666666666666667,1432742400.0,c9
909,2015-05-29,1.0,1432828800.0,c9
910,2015-05-30,1.0,1432915200.0,c9
911,2015-05-31,1.0,1433001600.0,c9
912,2015-06-01,1.0,1433088000.0,c9
913,2015-06-02,1.0,1433174400.0,c9
914,2015-06-03,1.0,1433260800.0,c9
915,2015-06-04,1.0,1433347200.0,c9
916,2015-06-05,1.0,1433433600.0,c9
917,2015-06-08,1.0,1433692800.0,c9
918,2015-06-09,1.0,1433779200.0,c9
919,2015-06-11,2.0,1433952000.0,c9
920,2015-06-15,1.0,1434297600.0,c9
921,2015-06-29,1.0,1435507200.0,c9
922,2015-07-02,1.0,1435766400.0,c9
923,2015-07-04,1.0,1435939200.0,c9
924,2015-07-10,1.0,1436457600.0,c9
925,2015-09-06,1.0,1441468800.0,c9
926,2015-09-07,2.0,1441555200.0,c9
927,2015-09-08,2.0,1441641600.0,c9
928,2015-09-09,2.5,1441728000.0,c9
929,2015-09-10,3.0,1441814400.0,c9
930,2015-09-11,2.0,1441900800.0,c9
931,2015-09-12,1.5,1441987200.0,c9
932,2015-09-13,1.0,1442073600.0,c9
933,2015-09-14,9.0,1442160000.0,c9
934,2015-09-15,5.666666666666667,1442246400.0,c9
935,2015-09-16,7.0,1442332800.0,c9
936,2015-09-17,9.0,1442419200.0,c9
937,2015-09-18,6.666666666666667,1442505600.0,c9
938,2015-09-19,3.0,1442592000.0,c9
939,2015-09-20,1.5,1442678400.0,c9
940,2015-09-21,10.25,1442764800.0,c9
941,2015-09-22,7.75,1442851200.0,c9
942,2015-09-23,9.75,1442937600.0,c9
943,2015-09-24,9.25,1443024000.0,c9
944,2015-09-25,5.75,1443110400.0,c9
945,2015-09-27,1.0,1443283200.0,c9
946,2015-09-28,4.5,1443369600.0,c9
947,2015-09-29,3.0,1443456000.0,c9
948,2015-10-08,5.5,1444233600.0,c9
949,2015-10-09,12.0,1444320000.0,c9
950,2015-10-10,8.75,1444406400.0,c9
951,2015-10-11,2.6666666666666665,1444492800.0,c9
952,2015-10-12,15.75,1444579200.0,c9
953,2015-10-13,14.5,1444665600.0,c9
954,2015-10-14,14.0,1444752000.0,c9
955,2015-10-15,16.75,1444838400.0,c9
956,2015-10-16,13.75,1444924800.0,c9
957,2015-10-17,4.0,1445011200.0,c9
958,2015-10-18,2.6666666666666665,1445097600.0,c9
959,2015-10-19,15.5,1445184000.0,c9
960,2015-10-20,14.5,1445270400.0,c9
961,2015-10-21,12.75,1445356800.0,c9
962,2015-10-22,15.0,1445443200.0,c9
963,2015-10-23,13.25,1445529600.0,c9
964,2015-10-24,5.666666666666667,1445616000.0,c9
965,2015-10-25,1.25,1445702400.0,c9
966,2015-10-26,12.75,1445788800.0,c9
967,2015-10-27,15.5,1445875200.0,c9
968,2015-10-28,14.75,1445961600.0,c9
969,2015-10-29,10.0,1446048000.0,c9
970,2015-10-30,9.25,1446134400.0,c9
971,2015-10-31,5.0,1446220800.0,c9
972,2015-11-01,5.0,1446307200.0,c9
973,2015-11-02,13.0,1446393600.0,c9
974,2015-11-03,11.0,1446480000.0,c9
975,2015-11-04,8.25,1446566400.0,c9
976,2015-11-05,10.0,1446652800.0,c9
977,2015-11-06,9.75,1446739200.0,c9
978,2015-11-07,2.5,1446825600.0,c9
979,2015-11-08,1.0,1446912000.0,c9
980,2015-11-09,7.75,1446998400.0,c9
981,2015-11-10,8.5,1447084800.0,c9
982,2015-11-11,8.75,1447171200.0,c9
983,2015-11-12,11.25,1447257600.0,c9
984,2015-11-13,6.5,1447344000.0,c9
985,2015-11-14,3.0,1447430400.0,c9
986,2015-11-15,1.5,1447516800.0,c9
987,2015-11-16,6.0,1447603200.0,c9
988,2015-11-17,7.5,1447689600.0,c9
989,2015-11-18,7.25,1447776000.0,c9
990,2015-11-19,6.5,1447862400.0,c9
991,2015-11-20,4.5,1447948800.0,c9
992,2015-11-21,1.75,1448035200.0,c9
993,2015-11-23,4.0,1448208000.0,c9
994,2015-11-24,5.0,1448294400.0,c9
995,2015-11-25,5.25,1448380800.0,c9
996,2015-11-26,6.0,1448467200.0,c9
997,2015-11-27,4.5,1448553600.0,c9
998,2015-11-30,1.6666666666666667,1448812800.0,c9
999,2015-12-01,2.75,1448899200.0,c9
1000,2015-12-02,2.25,1448985600.0,c9
1001,2015-12-03,3.0,1449072000.0,c9
1002,2015-12-04,3.0,1449158400.0,c9
1003,2015-12-05,4.0,1449244800.0,c9
1004,2015-12-06,1.5,1449331200.0,c9
1005,2015-12-07,3.3333333333333335,1449417600.0,c9
1006,2015-12-08,3.0,1449504000.0,c9
1007,2015-12-09,2.0,1449590400.0,c9
1008,2015-12-10,3.5,1449676800.0,c9
1009,2015-12-11,1.6666666666666667,1449763200.0,c9
1010,2015-12-12,1.0,1449849600.0,c9
1011,2015-12-13,2.0,1449936000.0,c9
1012,2015-12-14,2.5,1450022400.0,c9
1013,2015-12-15,3.0,1450108800.0,c9
1014,2015-12-16,2.3333333333333335,1450195200.0,c9
1015,2015-12-17,1.0,1450281600.0,c9
1016,2015-12-18,21.0,1450368000.0,c9
1017,2015-12-20,2.0,1450540800.0,c9
1018,2015-12-21,2.0,1450627200.0,c9
1019,2015-12-22,26.0,1450713600.0,c9
1020,2015-12-23,1.3333333333333333,1450800000.0,c9
1021,2015-12-24,1.0,1450886400.0,c9
1022,2015-12-25,1.0,1450972800.0,c9
1023,2015-12-28,1.5,1451232000.0,c9
1024,2015-12-30,2.0,1451404800.0,c9
1025,2016-01-07,1.0,1452096000.0,c9
1026,2016-01-08,1.0,1452182400.0,c9
1027,2016-01-09,1.0,1452268800.0,c9
1028,2016-01-14,1.0,1452700800.0,c9
1029,2016-02-26,1.0,1456416000.0,c9
1030,2016-02-27,35.0,1456502400.0,c9
1031,2016-02-29,2.0,1456675200.0,c9
1032,2016-03-01,1.5,1456761600.0,c9
1033,2016-03-02,1.5,1456848000.0,c9
1034,2016-03-03,2.5,1456934400.0,c9
1035,2016-03-04,3.25,1457020800.0,c9
1036,2016-03-05,1.0,1457107200.0,c9
1037,2016-03-06,1.0,1457193600.0,c9
1038,2016-03-07,12.25,1457280000.0,c9
1039,2016-03-08,5.5,1457366400.0,c9
1040,2016-03-09,2.5,1457452800.0,c9
1041,2016-03-10,3.0,1457539200.0,c9
1042,2016-03-11,4.333333333333333,1457625600.0,c9
1043,2016-03-12,1.0,1457712000.0,c9
1044,2016-03-13,1.5,1457798400.0,c9
1045,2016-03-14,4.0,1457884800.0,c9
1046,2016-03-15,3.75,1457971200.0,c9
1047,2016-03-16,5.0,1458057600.0,c9
1048,2016-03-17,58.5,1458144000.0,c9
1049,2016-03-18,4.25,1458230400.0,c9
1050,2016-03-19,1.5,1458316800.0,c9
1051,2016-03-21,4.5,1458489600.0,c9
1052,2016-03-22,4.5,1458576000.0,c9
1053,2016-03-23,4.75,1458662400.0,c9
1054,2016-03-24,6.75,1458748800.0,c9
1055,2016-03-25,4.25,1458835200.0,c9
1056,2016-03-26,1.0,1458921600.0,c9
1057,2016-03-28,4.5,1459094400.0,c9
1058,2016-03-29,3.75,1459180800.0,c9
1059,2016-03-30,3.6666666666666665,1459267200.0,c9
1060,2016-03-31,1.75,1459353600.0,c9
1061,2016-04-01,1.0,1459440000.0,c9
1062,2016-04-05,2.3333333333333335,1459785600.0,c9
1063,2016-04-06,3.0,1459872000.0,c9
1064,2016-04-07,2.0,1459958400.0,c9
1065,2016-04-08,2.0,1460044800.0,c9
1066,2016-04-09,1.0,1460131200.0,c9
1067,2016-04-11,2.3333333333333335,1460304000.0,c9
1068,2016-04-12,2.0,1460390400.0,c9
1069,2016-04-13,1.75,1460476800.0,c9
1070,2016-04-14,2.0,1460563200.0,c9
1071,2016-04-15,2.3333333333333335,1460649600.0,c9
1072,2016-04-17,1.0,1460822400.0,c9
1073,2016-04-18,1.3333333333333333,1460908800.0,c9
1074,2016-04-19,2.0,1460995200.0,c9
1075,2016-04-20,1.6666666666666667,1461081600.0,c9
1076,2016-04-21,1.5,1461168000.0,c9
1077,2016-04-22,3.0,1461254400.0,c9
1078,2016-04-23,1.0,1461340800.0,c9
1079,2016-04-24,1.0,1461427200.0,c9
1080,2016-04-25,2.3333333333333335,1461513600.0,c9
1081,2016-04-26,2.0,1461600000.0,c9
1082,2016-04-27,2.0,1461686400.0,c9
1083,2016-04-28,1.3333333333333333,1461772800.0,c9
1084,2016-04-29,1.0,1461859200.0,c9
1085,2016-05-04,1.5,1462291200.0,c9
1086,2016-05-05,1.0,1462377600.0,c9
1087,2016-05-06,1.0,1462464000.0,c9
1088,2016-05-07,1.0,1462550400.0,c9
1089,2016-05-09,1.3333333333333333,1462723200.0,c9
1090,2016-05-11,1.0,1462896000.0,c9
1091,2016-05-12,1.5,1462982400.0,c9
1092,2016-05-13,1.0,1463068800.0,c9
1093,2016-05-14,1.0,1463155200.0,c9
1094,2016-05-16,1.0,1463328000.0,c9
1095,2016-05-17,2.0,1463414400.0,c9
1096,2016-05-18,2.0,1463500800.0,c9
1097,2016-05-19,1.6666666666666667,1463587200.0,c9
1098,2016-05-20,16.5,1463673600.0,c9
1099,2016-05-21,1.0,1463760000.0,c9
1100,2016-05-23,1.5,1463932800.0,c9
1101,2016-05-24,1.6,1464019200.0,c9
1102,2016-05-25,1.0,1464105600.0,c9
1103,2016-05-26,1.0,1464192000.0,c9
1104,2016-05-27,1.0,1464278400.0,c9
1105,2016-05-30,2.0,1464537600.0,c9
1106,2016-06-01,1.0,1464710400.0,c9
1107,2016-06-02,1.0,1464796800.0,c9
1108,2016-06-06,1.6666666666666667,1465142400.0,c9
1109,2016-06-07,1.5,1465228800.0,c9
1110,2016-06-08,1.0,1465315200.0,c9
1111,2016-06-12,1.0,1465660800.0,c9
1112,2016-06-14,1.0,1465833600.0,c9
1113,2016-06-15,1.0,1465920000.0,c9
1114,2016-06-16,1.0,1466006400.0,c9
1115,2016-06-17,1.0,1466092800.0,c9
1116,2016-06-27,1.0,1466956800.0,c9
1117,2016-06-28,1.0,1467043200.0,c9
1118,2016-07-04,1.0,1467561600.0,c9
1119,2016-07-08,1.0,1467907200.0,c9
1120,2016-07-12,1.0,1468252800.0,c9
1121,2016-09-05,1.0,1473004800.0,c9
1122,2016-09-06,2.0,1473091200.0,c9
1123,2016-09-07,2.0,1473177600.0,c9
1124,2016-09-08,2.5,1473264000.0,c9
1125,2016-09-09,4.0,1473350400.0,c9
1126,2016-09-10,1.0,1473436800.0,c9
1127,2016-09-11,1.0,1473523200.0,c9
1128,2016-09-12,10.333333333333334,1473609600.0,c9
1129,2016-09-13,10.666666666666666,1473696000.0,c9
1130,2016-09-14,3.3333333333333335,1473782400.0,c9
1131,2016-09-16,1.0,1473955200.0,c9
1132,2016-09-18,6.75,1474128000.0,c9
1133,2016-09-19,15.25,1474214400.0,c9
1134,2016-09-20,17.5,1474300800.0,c9
1135,2016-09-21,15.5,1474387200.0,c9
1136,2016-09-22,13.0,1474473600.0,c9
1137,2016-09-23,11.75,1474560000.0,c9
1138,2016-09-24,7.5,1474646400.0,c9
1139,2016-09-25,5.4,1474732800.0,c9
1140,2016-09-26,14.0,1474819200.0,c9
1141,2016-09-27,11.2,1474905600.0,c9
1142,2016-09-28,10.4,1474992000.0,c9
1143,2016-09-29,6.0,1475078400.0,c9
1144,2016-09-30,4.5,1475164800.0,c9
1145,2016-10-08,6.25,1475856000.0,c9
1146,2016-10-09,11.8,1475942400.0,c9
1147,2016-10-10,18.2,1476028800.0,c9
1148,2016-10-11,16.2,1476115200.0,c9
1149,2016-10-12,18.0,1476201600.0,c9
1150,2016-10-13,18.0,1476288000.0,c9
1151,2016-10-14,16.2,1476374400.0,c9
1152,2016-10-15,8.0,1476460800.0,c9
1153,2016-10-16,4.5,1476547200.0,c9
1154,2016-10-17,18.4,1476633600.0,c9
1155,2016-10-18,19.2,1476720000.0,c9
1156,2016-10-19,18.8,1476806400.0,c9
1157,2016-10-20,19.2,1476892800.0,c9
1158,2016-10-21,14.0,1476979200.0,c9
1159,2016-10-22,6.0,1477065600.0,c9
1160,2016-10-23,4.0,1477152000.0,c9
1161,2016-10-24,15.4,1477238400.0,c9
1162,2016-10-25,17.6,1477324800.0,c9
1163,2016-10-26,14.6,1477411200.0,c9
1164,2016-10-27,16.0,1477497600.0,c9
1165,2016-10-28,11.4,1477584000.0,c9
1166,2016-10-29,4.4,1477670400.0,c9
1167,2016-10-30,2.3333333333333335,1477756800.0,c9
1168,2016-10-31,8.2,1477843200.0,c9
1169,2016-11-01,8.8,1477929600.0,c9
1170,2016-11-02,8.4,1478016000.0,c9
1171,2016-11-03,9.6,1478102400.0,c9
1172,2016-11-04,9.2,1478188800.0,c9
1173,2016-11-05,4.333333333333333,1478275200.0,c9
1174,2016-11-06,3.0,1478361600.0,c9
1175,2016-11-07,9.2,1478448000.0,c9
1176,2016-11-08,11.2,1478534400.0,c9
1177,2016-11-09,8.0,1478620800.0,c9
1178,2016-11-10,9.2,1478707200.0,c9
1179,2016-11-11,8.0,1478793600.0,c9
1180,2016-11-12,1.6666666666666667,1478880000.0,c9
1181,2016-11-13,2.3333333333333335,1478966400.0,c9
1182,2016-11-14,11.4,1479052800.0,c9
1183,2016-11-15,10.2,1479139200.0,c9
1184,2016-11-16,6.6,1479225600.0,c9
1185,2016-11-17,19.0,1479312000.0,c9
1186,2016-11-18,7.2,1479398400.0,c9
1187,2016-11-19,84.33333333333333,1479484800.0,c9
1188,2016-11-20,1.0,1479571200.0,c9
1189,2016-11-21,6.6,1479657600.0,c9
1190,2016-11-22,7.6,1479744000.0,c9
1191,2016-11-23,4.8,1479830400.0,c9
1192,2016-11-24,5.6,1479916800.0,c9
1193,2016-11-25,5.0,1480003200.0,c9
